"Num","Bib","Gender","Age","Time5k","OfficialTime","Result"
309,3,2,20,1523,13142,13494
310,3,2,20,1418,12523,12457
311,3,2,20,1273,11117,11217
312,3,2,20,1607,14315,14200
313,3,2,20,1338,13063,11803
314,3,2,20,1566,14359,13790
315,3,2,20,1264,10726,11054
316,3,2,20,1467,14278,12955
317,3,2,20,1619,13306,14318
318,3,2,20,1892,18377,16686
319,3,2,20,1568,17354,13913
320,3,2,20,1238,11414,10934
321,3,2,20,1603,14712,14276
322,3,2,20,1535,16174,13597
323,3,2,20,1503,16526,13260
324,3,2,20,1295,12538,11325
325,3,2,20,1555,17253,13771
326,3,2,20,1331,11981,11717
327,3,2,20,1487,13235,13074
328,3,2,20,1488,15008,13110
329,3,2,20,1652,14109,14632
330,3,2,20,1953,20939,17283
331,3,2,20,1596,14993,14091
332,3,2,20,1559,15217,13857
333,3,2,20,1627,13945,14370
334,3,2,20,1377,12441,12163
335,3,2,20,1584,14054,14026
336,3,2,20,1428,13411,12641
337,3,2,20,1643,15969,14577
338,3,2,20,1494,13753,13110
339,3,2,20,1595,14841,14116
340,3,2,20,1095,9903,9546
341,3,2,20,1476,13934,13007
342,3,2,20,1540,14511,13522
343,3,2,20,1829,14973,16158
344,3,2,20,1294,11530,11320
345,3,2,20,1798,16567,15915
346,3,2,20,1099,9553,9637
347,3,2,20,1582,13765,13907
348,3,2,20,1106,10013,9751
349,3,2,20,1680,17366,14833
350,3,2,20,1326,11767,11678
351,3,2,20,1250,10105,10971
352,3,2,20,1414,13916,12450
353,3,2,20,1793,17494,15887
354,3,2,20,1379,14496,12197
355,3,2,20,1535,14791,13586
356,3,2,20,1142,11442,9975
357,3,2,20,1816,16000,16100
358,3,2,20,1514,14563,13411
359,3,2,20,1289,10924,11259
360,3,2,20,1499,13339,13216
361,3,2,20,1256,12185,11046
362,3,2,20,1497,12899,13216
363,3,2,20,1466,15589,12980
364,3,2,20,1627,12582,14398
365,3,2,20,1550,13639,13700
366,3,2,20,1785,14821,15788
367,3,2,20,1590,14218,14042
368,3,2,20,1141,10098,10044
369,3,2,20,1285,12505,11300
370,3,2,20,1599,13841,14135
371,3,2,20,1478,14368,13061
372,3,2,20,1466,13224,12896
373,3,2,20,1547,15984,13601
374,3,2,20,2219,19203,19698
375,3,2,20,1215,10475,10671
376,3,2,20,1675,14747,14769
377,3,2,20,1749,17994,15506
378,3,2,20,1141,10098,10044
379,3,2,20,1714,16771,15023

