"Num","Bib","Gender","Age","Time5k","OfficialTime","Result"
342,31437,1,20,1540,14511,14077
343,31437,1,20,1829,14973,16726
344,31437,1,20,1294,11530,11960
345,31437,1,20,1798,16567,16306
346,31437,1,20,1099,9553,10105
347,31437,1,20,1582,13765,14441
348,31437,1,20,1106,10013,10150
349,31437,1,20,1680,17366,15380
350,31437,1,20,1326,11767,12132
351,31437,1,20,1250,10105,11399
352,31437,1,20,1414,13916,12897
353,31437,1,20,1793,17494,16370
354,31437,1,20,1379,14496,12674
355,31437,1,20,1535,14791,14109
356,31437,1,20,1142,11442,10490
357,31437,1,20,1816,16000,16555
358,31437,1,20,1514,14563,13821
359,31437,1,20,1289,10924,11792
360,31437,1,20,1499,13339,13677
361,31437,1,20,1256,12185,11470
362,31437,1,20,1497,12899,13699
363,31437,1,20,1466,15589,13516
364,31437,1,20,1627,12582,14859
365,31437,1,20,1550,13639,14177
366,31437,1,20,1785,14821,16291
367,31437,1,20,1590,14218,14555
368,31437,1,20,1141,10098,10473
369,31437,1,20,1285,12505,11864
370,31437,1,20,1599,13841,14652
371,31437,1,20,1478,14368,13546
372,31437,1,20,1466,13224,13407
373,31437,1,20,1547,15984,14090
374,31437,1,20,2219,19203,20185
375,31437,1,20,1215,10475,11116
376,31437,1,20,1675,14747,15300
377,31437,1,20,1749,17994,15962
378,31437,1,20,1141,10098,10473
379,31437,1,20,1714,16771,15620

