"Num","Bib","Gender","Age","Time5k","OfficialTime","Result"
118,3,1,20,1556,13872,13918
119,3,1,20,1515,12386,13541
120,3,1,20,1367,14351,12258
121,3,1,20,1999,18228,17936
122,3,1,20,1463,13444,13101
123,3,1,20,1506,13659,13506
124,3,1,20,1343,12165,12040
125,3,1,20,1456,14169,13038
126,3,1,20,1264,11484,11307
127,3,1,20,1217,11426,10784
128,3,1,20,1549,15556,13929
129,3,1,20,1640,17009,14680
130,3,1,20,1534,13600,13752
131,3,1,20,1816,15399,16207
132,3,1,20,1919,21213,17236
133,3,1,20,1724,15879,15545
134,3,1,20,1669,14968,14885
135,3,1,20,1339,21514,11919
136,3,1,20,1188,10661,10557
137,3,1,20,1701,16266,15192
138,3,1,20,1424,12485,12766
139,3,1,20,1762,14947,15768
140,3,1,20,1675,16241,14954
141,3,1,20,1850,16865,16518
142,3,1,20,1629,14696,14595
143,3,1,20,1048,9539,9368
144,3,1,20,1307,10932,11782
145,3,1,20,1262,12148,11227
146,3,1,20,1863,18794,16733
147,3,1,20,1846,16692,16486
148,3,1,20,1680,15856,15073
149,3,1,20,1539,14072,13858
150,3,1,20,1397,12856,12601
151,3,1,20,1265,11227,11343
152,3,1,20,1456,12854,13094
153,3,1,20,1388,12547,12412
154,3,1,20,1839,17574,16475
155,3,1,20,1388,11974,12394
156,3,1,20,1282,12337,11487
157,3,1,20,1426,12546,12730
158,3,1,20,1397,12250,12521
159,3,1,20,1894,19148,16945
160,3,1,20,1688,16427,15014
161,3,1,20,1703,18389,15258
162,3,1,20,1428,13707,12717
163,3,1,20,1640,15667,14632
164,3,1,20,1954,20894,17514
165,3,1,20,1431,13289,12793
166,3,1,20,1988,17728,17800
167,3,1,20,1881,16209,16819
168,3,1,20,2062,20467,18516
169,3,1,20,1549,14385,13978
170,3,1,20,2029,21233,18236
171,3,1,20,1639,15670,14725
172,3,1,20,1468,13202,13153
173,3,1,20,1302,11476,11673
174,3,1,20,1764,15176,15716
175,3,1,20,1951,19808,17515
176,3,1,20,1412,11708,12607
177,3,1,20,1435,12822,12849
178,3,1,20,1120,10521,10093
179,3,1,20,1541,14645,13879
180,3,1,20,1436,12841,12911
181,3,1,20,1500,13122,13498
182,3,1,20,1544,14127,13774
183,3,1,20,1399,12638,12574
184,3,1,20,1567,13909,14103
185,3,1,20,1321,11633,11831
186,3,1,20,1249,11242,11135
187,3,1,20,1649,16488,14806
188,3,1,20,1532,13877,13703
189,3,1,20,1376,14363,12266
190,3,1,20,1212,10409,10915
191,3,1,20,1426,15074,12675
192,3,1,20,1272,11844,11388
193,3,1,20,1220,13761,10883
194,3,1,20,1423,13597,12732
195,3,1,20,1151,10348,10324
196,3,1,20,1590,14162,14235
197,3,1,20,1870,16555,16734
198,3,1,20,1292,11788,11596
199,3,1,20,1949,18524,17489
200,3,1,20,1390,13537,12374
201,3,1,20,1546,13539,13817
202,3,1,20,1541,13066,13823
203,3,1,20,1297,13398,11597
204,3,1,20,1541,15131,13810
205,3,1,20,1318,11655,11769
206,3,1,20,1856,18154,16608
207,3,1,20,1460,13109,13067
208,3,1,20,1325,12377,11893
209,3,1,20,1413,12909,12581
210,3,1,20,1866,16123,16803
211,3,1,20,1460,13195,13037
212,3,1,20,1555,12928,14008
213,3,1,20,1345,11382,11848
214,3,1,20,1717,15699,15273
215,3,1,20,1509,16084,13556
216,3,1,20,1155,10522,10323
217,3,1,20,1326,13160,11860
218,3,1,20,1398,13207,12479
219,3,1,20,1534,13613,13710
220,3,1,20,1467,13126,13148
221,3,1,20,1366,13819,12252
222,3,1,20,1536,15645,13771
223,3,1,20,1490,12396,13322
224,3,1,20,1243,14632,11125
225,3,1,20,1479,17430,13253
226,3,1,20,1332,11612,11889
227,3,1,20,1267,11717,11310
228,3,1,20,1244,12030,11108
229,3,1,20,1953,20553,17493
230,3,1,20,1257,10817,11216
231,3,1,20,1298,11362,11691
232,3,1,20,1475,14051,13154
233,3,1,20,1540,15126,13733
234,3,1,20,1314,13856,11882
235,3,1,20,1585,13748,14196
236,3,1,20,1444,13871,12894
237,3,1,20,1272,11433,11390
238,3,1,20,1550,13459,13841
239,3,1,20,2035,21359,18231
240,3,1,20,1675,15420,15011
241,3,1,20,1491,15534,13254
242,3,1,20,1575,15484,14120
243,3,1,20,1728,16623,15451
244,3,1,20,1939,17877,17429
245,3,1,20,1355,11460,12056
246,3,1,20,1378,13709,12352
247,3,1,20,1426,12553,12721
248,3,1,20,1615,14349,14466
249,3,1,20,1340,12090,11952
250,3,1,20,1536,13164,13733
251,3,1,20,1444,12990,12885
252,3,1,20,1426,13859,12800
253,3,1,20,1614,15557,14427
