"Num","Bib","Gender","Age","Time5k","OfficialTime","Result"
355,31437,2,20,1535,14791,13756
356,31437,2,20,1142,11442,10303
357,31437,2,20,1816,16000,16387
358,31437,2,20,1514,14563,13703
359,31437,2,20,1289,10924,11622
360,31437,2,20,1499,13339,13474
361,31437,2,20,1256,12185,11288
362,31437,2,20,1497,12899,13514
363,31437,2,20,1466,15589,13320
364,31437,2,20,1627,12582,14680
365,31437,2,20,1550,13639,13966
366,31437,2,20,1785,14821,16094
367,31437,2,20,1590,14218,14343
368,31437,2,20,1141,10098,10257
369,31437,2,20,1285,12505,11559
370,31437,2,20,1599,13841,14396
371,31437,2,20,1478,14368,13379
372,31437,2,20,1466,13224,13229
373,31437,2,20,1547,15984,13933
374,31437,2,20,2219,19203,19960
375,31437,2,20,1215,10475,10911
376,31437,2,20,1675,14747,15078
377,31437,2,20,1749,17994,15661
378,31437,2,20,1141,10098,10257
379,31437,2,20,1714,16771,15456

